"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Taxon name","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4C",5,2017,4,"C4",20,"Scoloplos armiger","130537",130537,167,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8B",4,2015,4,"B8",16,"Scoloplos armiger","130537",130537,133,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8",4,1999,1,"B8",4,"Scoloplos armiger","130537",130537,178,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3A",1,2017,1,"E3",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4B",1,2016,1,"C4",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4A",1,2013,1,"C4",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3C",7,2017,4,"E3",28,"Scoloplos armiger","130537",130537,233,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4A",15,2017,4,"E4",60,"Scoloplos armiger","130537",130537,500,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3B",1,2015,1,"E3",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8A",4,2017,4,"B8",16,"Scoloplos armiger","130537",130537,133,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4B",1,2017,1,"C4",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7C",6,2017,4,"A7",24,"Scoloplos armiger","130537",130537,200,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5C",1,2015,1,"B5",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","U2B",3,2013,8,"U2",24,"Scoloplos armiger","130537",130537,200,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8C",3,2016,4,"B8",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","U2B",17,2013,1,"U2",17,"Scoloplos armiger","130537",130537,142,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5B",2,2017,4,"B5",8,"Scoloplos armiger","130537",130537,67,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4C",3,2015,1,"C4",3,"Scoloplos armiger","130537",130537,25,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8A",1,2015,4,"B8",4,"Scoloplos armiger","130537",130537,33,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4C",16,2016,4,"C4",64,"Scoloplos armiger","130537",130537,533,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","U2A",8,2013,1,"U2",8,"Scoloplos armiger","130537",130537,67,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8C",3,2016,1,"B8",3,"Scoloplos armiger","130537",130537,25,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7",2,1999,1,"A7",2,"Scoloplos armiger","130537",130537,89,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8A",1,2016,4,"B8",4,"Scoloplos armiger","130537",130537,33,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4A",2,2014,1,"E4",2,"Scoloplos armiger","130537",130537,17,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5A",3,2015,4,"B5",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4A",8,2016,4,"C4",32,"Scoloplos armiger","130537",130537,267,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7B",3,2016,4,"A7",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B8B",1,2016,1,"B8",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5",9,1999,1,"B5",9,"Scoloplos armiger","130537",130537,400,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3B",1,2014,4,"E3",4,"Scoloplos armiger","130537",130537,33,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4C",2,2014,4,"C4",8,"Scoloplos armiger","130537",130537,67,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4B",3,2015,4,"C4",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3C",4,2015,4,"E3",16,"Scoloplos armiger","130537",130537,133,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5A",5,2017,4,"B5",20,"Scoloplos armiger","130537",130537,167,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4A",1,2015,1,"C4",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4C",1,2014,4,"E4",4,"Scoloplos armiger","130537",130537,33,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5A",1,2015,1,"B5",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5B",2,2015,4,"B5",8,"Scoloplos armiger","130537",130537,67,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4B",2,2014,1,"E4",2,"Scoloplos armiger","130537",130537,17,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7C",4,2016,4,"A7",16,"Scoloplos armiger","130537",130537,133,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4A",3,2016,4,"E4",12,"Scoloplos armiger","130537",130537,100,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4A",2,2014,1,"C4",2,"Scoloplos armiger","130537",130537,17,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4A",9,2017,4,"C4",36,"Scoloplos armiger","130537",130537,300,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4C",3,2016,1,"E4",3,"Scoloplos armiger","130537",130537,25,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4",6,1999,1,"C4",6,"Scoloplos armiger","130537",130537,267,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3",8,1999,1,"E3",8,"Scoloplos armiger","130537",130537,356,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","C4C",2,2013,1,"C4",2,"Scoloplos armiger","130537",130537,17,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E3C",1,2016,1,"E3",1,"Scoloplos armiger","130537",130537,8,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","B5C",12,2017,4,"B5",48,"Scoloplos armiger","130537",130537,400,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","A7A",5,2016,4,"A7",20,"Scoloplos armiger","130537",130537,167,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4",3,1999,1,"E4",3,"Scoloplos armiger","130537",130537,133,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
"Scoloplos armiger","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Orbiniidae","Scoloplos","Scoloplos armiger","Orbiniinae","","","","","","","","","","","Scoloplos armiger","E4B",2,2016,1,"E4",2,"Scoloplos armiger","130537",130537,17,"POSE","0272","1745","Scoloplos armiger","SS","M","F","Om","sed/pom/mic","De","SS-De"
